"","X","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"9369",25719,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,15,"Mazda","6","N","false",0,100,0,0,0,0,0,"Manual 6-spd",32.4042,0,"Midsize Cars",2014,2250,"",NA,NA,"","","",""
"9370",25722,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,15,"Mazda","6","Y","false",0,100,0,0,0,0,0,"Automatic (S6)",33.9088,0,"Midsize Cars",2014,2500,"",NA,NA,"","","",""
"9371",25723,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",31.5991,0,"Small Sport Utility Vehicle 2WD",2014,1750,"",NA,NA,"","","",""
"9372",25724,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","Y","false",0,0,0,0,0,0,0,"Manual 6-spd",33.7,0,"Small Sport Utility Vehicle 2WD",2014,2250,"",NA,NA,"","","",""
"9373",25725,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",34.1482,0,"Small Sport Utility Vehicle 2WD",2014,2250,"",NA,NA,"","","",""
"9374",25726,0,0,24,0,0,0,0,0,4,"4-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 4WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",30.6908,0,"Small Sport Utility Vehicle 4WD",2014,1250,"",NA,NA,"","","",""
"9375",25727,0,0,25,0,0,0,0,0,4,"4-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 4WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",32.7,0,"Small Sport Utility Vehicle 4WD",2014,2000,"",NA,NA,"","","",""
"9379",25733,0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Subaru","Forester AWD","Y","false",0,0,0,0,0,0,0,"Manual 6-spd",27.6104,0,"Small Sport Utility Vehicle 4WD",2014,500,"",NA,NA,"","","",""
"9380",25734,0,0,24,0,0,0,0,0,4,"All-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,0,"Subaru","Forester AWD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",31.3,0,"Small Sport Utility Vehicle 4WD",2014,1750,"",NA,NA,"","","",""
"9381",25735,0,0,23,0,0,0,0,0,4,"All-Wheel Drive",2300,0,"Premium","Premium Gasoline",0,0,"Subaru","Forester AWD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",29.5,0,"Small Sport Utility Vehicle 4WD",2014,-250,"",TRUE,NA,"","","",""
"9382",25737,0,0,24,17,0,0,0,0,4,"Front-Wheel Drive",1900,2700,"Gasoline or E85","Regular Gasoline",13,0,"Dodge","Dart","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",30.446,20.6,"Midsize Cars",2013,1750,"",NA,NA,"FFV","E85","300",""
"9383",25738,0,0,30,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,15,"Nissan","Sentra FE","N","false",0,96,0,0,0,0,0,"Automatic (variable gear ratios)",39.5358,0,"Midsize Cars",2013,3500,"",NA,NA,"","","",""
"9392",25748,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Nissan","Xterra 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.7,0,"Small Sport Utility Vehicle 2WD",2013,-3250,"",NA,NA,"","","",""
"9393",25749,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",30.1,0,"Small Sport Utility Vehicle 2WD",2013,1250,"",NA,NA,"","","",""
"9394",25750,0,0,15,0,0,0,0,0,6,"4-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Nissan","Xterra 4WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",18.2,0,"Small Sport Utility Vehicle 4WD",2013,-4000,"",NA,NA,"","","",""
"9395",25751,0,0,16,0,0,0,0,0,6,"4-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Nissan","Xterra 4WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",19.2779,0,"Small Sport Utility Vehicle 4WD",2013,-4000,"",NA,NA,"","","",""
"9396",25752,0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 AWD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",28.5,0,"Small Sport Utility Vehicle 4WD",2013,750,"",NA,NA,"","","",""
"9397",25753,0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 Limited AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",28.2871,0,"Small Sport Utility Vehicle 4WD",2013,750,"",NA,NA,"","","",""
"9402",25759,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.2,0,"Small Sport Utility Vehicle 2WD",2014,-500,"",NA,NA,"","","",""
"9403",25760,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",23.3,0,"Small Sport Utility Vehicle 2WD",2014,-1000,"",NA,NA,"","","",""
"9404",25761,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",23.0161,0,"Small Sport Utility Vehicle 2WD",2014,-1000,"",NA,NA,"","","",""
"9405",25762,0,0,19,0,0,0,0,0,4,"4-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",23.9,0,"Small Sport Utility Vehicle 4WD",2014,-1000,"",NA,NA,"","","",""
"9406",25763,0,0,18,0,0,0,0,0,6,"4-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",22.0035,0,"Small Sport Utility Vehicle 4WD",2014,-1750,"",NA,NA,"","","",""
"9407",25764,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Nissan","Murano CrossCabriolet","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",22.1,0,"Small Sport Utility Vehicle 4WD",2014,-3750,"",NA,NA,"","","",""
"9411",25779,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.8477,0,"Small Sport Utility Vehicle 2WD",2014,500,"",NA,NA,"","","",""
"9412",25780,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.8477,0,"Small Sport Utility Vehicle 2WD",2014,500,"",NA,NA,"","","",""
"9413",25781,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.8,0,"Small Sport Utility Vehicle 2WD",2014,500,"",NA,NA,"","","",""
"9414",25782,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.8,0,"Small Sport Utility Vehicle 2WD",2014,500,"",NA,NA,"","","",""
"9415",25783,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.1,0,"Small Sport Utility Vehicle 2WD",2014,750,"",NA,NA,"","","",""
"9416",25784,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.1,0,"Small Sport Utility Vehicle 2WD",2014,750,"",NA,NA,"","","",""
"9417",25785,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass FWD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.3,0,"Small Sport Utility Vehicle 2WD",2014,1250,"",NA,NA,"","","",""
"9418",25786,0,0,21,0,0,0,0,0,4,"4-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.1,0,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"","","",""
"9419",25788,0,0,21,0,0,0,0,0,4,"4-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.1,0,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"","","",""
"9420",25789,0,0,23,0,0,0,0,0,4,"4-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 4WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29,0,"Small Sport Utility Vehicle 4WD",2014,750,"",NA,NA,"","","",""
"9421",25790,0,0,23,0,0,0,0,0,4,"4-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 4WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29,0,"Small Sport Utility Vehicle 4WD",2014,750,"",NA,NA,"","","",""
"9422",25791,0,0,13,0,0,0,0,0,8,"4-Wheel Drive",3800,0,"Premium","Premium Gasoline",0,0,"Jeep","Grand Cherokee SRT8","N","false",0,0,0,0,0,0,0,"Automatic 8-spd",15.7,0,"Standard Sport Utility Vehicle 4WD",2014,-7750,"",NA,NA,"","","",""
"9430",25804,0,0,19,0,0,0,0,0,6,"All-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Crosstour 4WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",23.6,0,"Small Sport Utility Vehicle 4WD",2013,-500,"",NA,NA,"","","",""
"9439",25819,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Automatic 6-spd",30.8195,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"9440",25821,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Manual 6-spd",30.9499,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"9442",25823,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,15,"Kia","Cadenza","N","false",0,106,0,0,0,0,0,"Automatic 6-spd",23.4,0,"Large Cars",2014,-500,"",NA,NA,"","","",""
"9443",25824,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Kia","Sedona","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,0,"Minivan - 2WD",2014,-1750,"",NA,NA,"","","",""
"9444",25825,0,0,20,0,0,0,0,0,4,"4-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 4WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.3,0,"Small Sport Utility Vehicle 4WD",2014,-1000,"",NA,NA,"","","",""
"9445",25826,0,0,20,0,0,0,0,0,4,"4-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 4WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.3,0,"Small Sport Utility Vehicle 4WD",2014,-1000,"",NA,NA,"","","",""
"9446",25827,0,0,17,14,0,0,0,0,6,"Rear-Wheel Drive",2600,3200,"Gasoline or E85","Regular Gasoline",0,0,"Jeep","Grand Cherokee 2WD","N","false",0,0,0,0,0,0,0,"Automatic 8-spd",21.8,16.9,"Standard Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"FFV","E85","395",""
"9447",25828,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3200,0,"Midgrade","Midgrade Gasoline",0,0,"Jeep","Grand Cherokee 2WD","N","false",0,0,0,0,0,0,0,"Automatic 8-spd",17.5,0,"Standard Sport Utility Vehicle 2WD",2014,-4750,"",NA,NA,"","","",""
"9448",25829,0,0,17,13,0,0,0,0,6,"4-Wheel Drive",2750,3400,"Gasoline or E85","Regular Gasoline",0,0,"Jeep","Grand Cherokee 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 8-spd",21.1,16.4,"Standard Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"FFV","E85","370",""
"9449",25830,0,0,14,0,0,0,0,0,8,"4-Wheel Drive",3400,0,"Midgrade","Midgrade Gasoline",0,0,"Jeep","Grand Cherokee 4WD","N","false",0,0,0,0,0,0,0,"Automatic 8-spd",16.8,0,"Standard Sport Utility Vehicle 4WD",2014,-5750,"",NA,NA,"","","",""
"9456",25841,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Honda","Crosstour 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",27.7,0,"Small Sport Utility Vehicle 2WD",2013,750,"",NA,NA,"","","",""
"9457",25842,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Honda","Crosstour 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",25,0,"Small Sport Utility Vehicle 2WD",2013,0,"",NA,NA,"","","",""
"9466",25852,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Kia","Forte Eco","N","false",0,96,0,0,0,0,0,"Automatic 6-spd",33.0761,0,"Midsize Cars",2014,2250,"",NA,NA,"","","",""
"9467",25853,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Automatic 6-spd",31.4471,0,"Midsize Cars",2014,2250,"",NA,NA,"","","",""
"9468",25855,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Manual 6-spd",32.5,0,"Midsize Cars",2014,2250,"",NA,NA,"","","",""
"9475",25862,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",13,0,"Dodge","Dart","N","false",0,0,0,0,0,0,0,"Manual 6-spd",29.2986,0,"Midsize Cars",2013,1750,"",NA,NA,"","","",""
"9476",25863,0,0,36,0,0,0,0,0,4,"Front-Wheel Drive",1400,0,"Regular","Regular Gasoline",0,12,"Hyundai","Sonata Hybrid Limited","Y","false",0,104,0,0,0,0,0,"Auto(AM6)",47.7,0,"Midsize Cars",2013,4250,"",NA,NA,"Hybrid","","","270V Li-Ion"
"9477",25864,0,0,36,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,12,"Hyundai","Sonata Hybrid","N","false",0,104,0,0,0,0,0,"Auto(AM6)",48,0,"Midsize Cars",2013,4500,"",NA,NA,"Hybrid","","","270V Li-Ion"
"9478",25866,0,0,35,0,0,0,0,0,4,"Front-Wheel Drive",1400,0,"Regular","Regular Gasoline",0,11,"Kia","Optima Hybrid EX","N","false",0,102,0,0,0,0,0,"Auto(AM6)",47,0,"Midsize Cars",2013,4250,"",NA,NA,"Hybrid","","","270V Li-Ion"
"9479",25867,0,0,36,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,11,"Kia","Optima Hybrid","N","false",0,102,0,0,0,0,0,"Auto(AM6)",48,0,"Midsize Cars",2013,4500,"",NA,NA,"Hybrid","","","270V Li-Ion"
"9499",25895,0,0.67,47,124,0,27,0.34,29,4,"Front-Wheel Drive",1150,0,"Regular Gas and Electricity","Regular Gasoline",0,9,"Honda","Accord Plug-in Hybrid","N","true",0,103,0,0,14,0,11.7,"Automatic (variable gear ratios)",64.8901,177.1617,"Midsize Cars",2014,6750,"",NA,NA,"Plug-in Hybrid","Electricity","13","124 kW"
"9500",25896,0,7.25,129,0,0,26,0,29,NA,"Front-Wheel Drive",500,0,"Electricity","Electricity",24,0,"Nissan","Leaf","N","false",0,0,75,82,0,65.6,0,"Automatic (A1)",184.1738,0,"Midsize Cars",2013,8750,"",NA,NA,"EV","","","80 kW DCPM"
"9514",25918,0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Diesel","Diesel",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Automatic (S6)",34.8,0,"Midsize Cars",2014,2500,"",TRUE,NA,"Diesel","","",""
"9520",25925,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Impala","N","false",0,105,0,0,0,0,0,"Automatic (S6)",26.4,0,"Large Cars",2014,750,"",NA,NA,"","","",""
"9521",25926,0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,16,"Hyundai","Equus","N","false",0,111,0,0,0,0,0,"Automatic 8-spd",18.5,0,"Large Cars",2014,-4500,"",NA,NA,"","","",""
"9525",25930,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKT Livery AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.9,0,"Special Purpose Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9527",25933,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,10,"Mitsubishi","Outlander 2WD","N","false",0,128,0,0,0,0,0,"Auto(AV-S6)",31.6455,0,"Small Sport Utility Vehicle 2WD",2014,1750,"",NA,NA,"","","",""
"9529",25935,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKT AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",19.8083,0,"Small Sport Utility Vehicle 4WD",2014,-3250,"",TRUE,NA,"","","",""
"9530",25936,0,0,24,0,0,0,0,0,4,"4-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,10,"Mitsubishi","Outlander 4WD","N","false",0,128,0,0,0,0,0,"Auto(AV-S6)",30.3429,0,"Small Sport Utility Vehicle 4WD",2014,1250,"",NA,NA,"","","",""
"9531",25937,0,0,20,0,0,0,0,0,6,"4-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,10,"Mitsubishi","Outlander 4WD","N","false",0,128,0,0,0,0,0,"Automatic (S6)",25.752,0,"Small Sport Utility Vehicle 4WD",2014,-1250,"",NA,NA,"","","",""
"9532",25938,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Flex FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",22.1914,0,"Standard Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"9533",25939,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKT FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.6,0,"Standard Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"9534",25940,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Flex AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",19.8083,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",TRUE,NA,"","","",""
"9535",25941,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Ford","Flex AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.4,0,"Standard Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9541",25952,0,0,24,0,0,0,0,0,4,"All-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,15,"Subaru","Legacy AWD","N","false",0,103,0,0,0,0,0,"Automatic (variable gear ratios)",30.8809,0,"Midsize Cars",2014,1750,"",NA,NA,"","","",""
"9543",25955,0,0,20,0,0,0,0,0,6,"All-Wheel Drive",2500,0,"Diesel","Diesel",0,0,"Volkswagen","Touareg","N","false",0,0,0,0,0,0,0,"Automatic (S8)",24.1,0,"Standard Sport Utility Vehicle 4WD",2014,-1250,"",TRUE,NA,"Diesel","","",""
"9586",26012,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze Eco","N","false",0,94,0,0,0,0,0,"Automatic 6-spd",33.7,0,"Midsize Cars",2014,3000,"",TRUE,NA,"","","",""
"9587",26013,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Automatic (S6)",33.3,0,"Midsize Cars",2014,2500,"",TRUE,NA,"","","",""
"9588",26014,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Manual 6-spd",32,0,"Midsize Cars",2014,2250,"",NA,NA,"","","",""
"9589",26015,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Automatic (S6)",28.5,0,"Midsize Cars",2014,1750,"",NA,NA,"","","",""
"9593",26020,0,0,21,0,0,0,0,0,4,"All-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,15,"Subaru","Legacy AWD","N","false",0,103,0,0,0,0,0,"Manual 6-spd",26.8,0,"Midsize Cars",2014,500,"",NA,NA,"","","",""
"9594",26021,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,15,"Subaru","Legacy AWD","N","false",0,103,0,0,0,0,0,"Automatic (S5)",22.1338,0,"Midsize Cars",2014,-1750,"",NA,NA,"","","",""
"9595",26022,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Auto(AM-S6)",23.9,0,"Midsize Cars",2014,-1250,"",NA,NA,"","","",""
"9596",26023,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,15,"Volvo","S80 FWD","N","false",0,98,0,0,0,0,0,"Automatic (S6)",24.8,0,"Midsize Cars",2014,0,"",NA,NA,"","","",""
"9597",26024,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,15,"Volvo","S80 AWD","N","false",0,98,0,0,0,0,0,"Automatic (S6)",22.4,0,"Midsize Cars",2014,-1000,"",TRUE,NA,"","","",""
"9598",26025,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,18,"Cadillac","XTS AWD","N","false",0,104,0,0,0,0,0,"Automatic (S6)",20.9,0,"Large Cars",2014,-1750,"",NA,NA,"","","",""
"9599",26026,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus AWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",21.4,0,"Large Cars",2014,-1750,"",TRUE,NA,"","","",""
"9600",26027,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",28.5,0,"Large Cars",2014,1250,"",TRUE,NA,"","","",""
"9601",26028,0,0,19,13,0,0,0,0,6,"Front-Wheel Drive",2250,3200,"Gasoline or E85","Regular Gasoline",0,20,"Ford","Taurus FWD FFV","N","false",0,102,0,0,0,0,0,"Automatic (S6)",24.3428,17.0067,"Large Cars",2014,0,"",NA,NA,"FFV","E85","304",""
"9602",26030,0,0,18,13,0,0,0,0,6,"All-Wheel Drive",2450,3400,"Gasoline or E85","Regular Gasoline",0,20,"Ford","Taurus AWD FFV","N","false",0,102,0,0,0,0,0,"Automatic (S6)",22.7,15.7,"Large Cars",2014,-1000,"",NA,NA,"FFV","E85","285",""
"9603",26031,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus AWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",22.7,0,"Large Cars",2014,-1000,"",NA,NA,"","","",""
"9604",26032,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",24.3428,0,"Large Cars",2014,0,"",NA,NA,"","","",""
"9605",26033,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,18,"Lincoln","MKS AWD","N","false",0,105,0,0,0,0,0,"Automatic (S6)",21.4,0,"Large Cars",2014,-1750,"",TRUE,NA,"","","",""
"9606",26034,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,18,"Lincoln","MKS AWD","N","false",0,105,0,0,0,0,0,"Automatic (S6)",22.6,0,"Large Cars",2014,-1000,"",NA,NA,"","","",""
"9607",26035,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,18,"Lincoln","MKS FWD","N","false",0,105,0,0,0,0,0,"Automatic (S6)",23.9444,0,"Large Cars",2014,-500,"",NA,NA,"","","",""
"9639",26071,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",24,0,"Minivan - 2WD",2014,-500,"",NA,NA,"","","",""
"9640",26072,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,0,"Buick","Encore","N","false",0,0,0,0,0,0,0,"Automatic (S6)",33.3,0,"Small Sport Utility Vehicle 2WD",2014,2000,"",TRUE,NA,"","","",""
