"","X","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"710",12493,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Pontiac","Monterey Wagon FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"711",12494,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Pontiac","Montana SVX FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"712",12495,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Saturn","Relay FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.7,0,"Minivan - 2WD",2005,-3250,"",NA,NA,"","","",""
"713",12496,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.8,0,"Minivan - 2WD",2005,-2500,"",NA,NA,"","","",""
"721",12505,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Rendezvous FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"722",12506,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Rendezvous FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.4,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"731",12516,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Equinox FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.6,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"735",12520,15,0,0,0,0,0,6,"Front-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.6499,0,"Sport Utility Vehicle - 2WD",2005,-4000,"",NA,NA,"","","",""
"736",12521,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Chrysler","Pacifica 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.5,0,"Sport Utility Vehicle - 2WD",2005,-3250,"",NA,NA,"","","",""
"738",12524,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"740",12526,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"742",12528,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser Convertible","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"744",12530,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser Convertible","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4444,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"751",12538,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Ford","Escape 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"752",12539,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Ford","Escape 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",27,0,"Sport Utility Vehicle - 2WD",2005,500,"",NA,NA,"","","",""
"753",12540,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Ford","Escape 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.8,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"754",12541,30,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,0,"Ford","Escape Hybrid 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",39.6,0,"Sport Utility Vehicle - 2WD",2005,2250,"",NA,NA,"Hybrid","","",""
"758",12546,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Freestyle FWD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",22.4,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"766",12554,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Honda","CR-V 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",25.6,0,"Sport Utility Vehicle - 2WD",2005,0,"",NA,NA,"","","",""
"767",12555,18,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,31,"Hyundai","Santa Fe 2WD","N","false",0,101,0,0,0,0,0,"Automatic 4-spd",22.4,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"768",12558,18,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,31,"Hyundai","Santa Fe 2WD","N","false",0,101,0,0,0,0,0,"Manual 5-spd",22.4,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"769",12559,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,31,"Hyundai","Santa Fe 2WD","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",21.6,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"770",12560,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,31,"Hyundai","Santa Fe 2WD","Y","false",0,101,0,0,0,0,0,"Automatic 5-spd",19.4,0,"Sport Utility Vehicle - 2WD",2005,-3250,"",NA,NA,"","","",""
"771",12561,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",24.5,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"772",12562,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","Y","false",0,103,0,0,0,0,0,"Manual 5-spd",24.7,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"773",12563,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,23,"Hyundai","Tucson 2WD","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",22,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"790",12582,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Mazda","Tribute 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"791",12583,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Mazda","Tribute 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",27,0,"Sport Utility Vehicle - 2WD",2005,500,"",NA,NA,"","","",""
"792",12584,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Mazda","Tribute 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.8,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"793",12585,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Mercury","Mariner 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.504,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"794",12586,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Mercury","Mariner 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.9289,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"798",12591,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Mitsubishi","Outlander 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",24.2,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"799",12592,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Mitsubishi","Outlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S4)",23.7505,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"801",12594,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Nissan","Murano FWD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",22.3,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"803",12596,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Pontiac","Aztek FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"804",12597,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",24.6,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"805",12598,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.3,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"806",12599,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",25.5,0,"Sport Utility Vehicle - 2WD",2005,0,"",NA,NA,"","","",""
"807",12600,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Saturn","Vue FWD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"813",12607,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.5,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"814",12608,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.4,0,"Sport Utility Vehicle - 2WD",2005,-2500,"",NA,NA,"","","",""
"815",12609,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",27.1,0,"Sport Utility Vehicle - 2WD",2005,0,"",NA,NA,"","","",""
"816",12610,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",26.5499,0,"Sport Utility Vehicle - 2WD",2005,0,"",NA,NA,"","","",""
"999",12820,25,0,0,0,0,0,6,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,11,"Honda","Accord Hybrid","Y","false",0,103,0,0,0,0,0,"Automatic 5-spd",32.2,0,"Midsize Cars",2005,2000,"",NA,NA,"Hybrid","","",""
"1000",12822,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.3,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"1001",12823,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",23.6,0,"Sport Utility Vehicle - 2WD",2005,-1000,"",NA,NA,"","","",""
"1038",12868,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.5,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"1039",12869,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",24.8,0,"Sport Utility Vehicle - 2WD",2005,-500,"",NA,NA,"","","",""
"1040",12870,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.6,0,"Sport Utility Vehicle - 2WD",2005,-1750,"",NA,NA,"","","",""
"1053",12884,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,14,"Toyota","Avalon","Y","false",0,107,0,0,0,0,0,"Automatic (S5)",24.0513,0,"Large Cars",2005,-500,"",NA,NA,"","","",""
"1056",12889,16,0,0,0,0,0,8,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,16,"Pontiac","Grand Prix","Y","false",0,97,0,0,0,0,0,"Automatic (S4)",20.3,0,"Midsize Cars",2005,-2500,"",NA,NA,"","","",""
"1329",13261,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Buick","Lacrosse/Allure","Y","false",0,99,0,0,0,0,0,"Automatic 4-spd",21.1,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1330",13262,17,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Buick","Lacrosse/Allure","Y","false",0,99,0,0,0,0,0,"Automatic 4-spd",21.9,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1340",13273,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,13,"Chevrolet","Epica","N","false",0,101,0,0,0,0,0,"Automatic 4-spd",21.7,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1341",13274,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",26.5,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1342",13275,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1343",13277,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,15,"Chevrolet","Malibu","N","false",0,101,0,0,0,0,0,"Automatic (S4)",20.6,0,"Midsize Cars",2006,-2500,"",NA,NA,"","","",""
"1344",13278,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Monte Carlo","Y","false",98,0,0,0,0,0,0,"Automatic 4-spd",22.2,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1346",13280,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Chrysler","Sebring 4 Door","N","false",0,94,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,-500,"",NA,NA,"","","",""
"1347",13281,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Dodge","Stratus 4 Door","Y","false",0,64,0,0,0,0,0,"Automatic 4-spd",24.6,0,"Midsize Cars",2006,-500,"",NA,NA,"","","",""
"1350",13284,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Ford","Fusion","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",26.1642,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1351",13285,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.5888,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1352",13286,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion","Y","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.9,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1353",13288,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",27.0171,0,"Midsize Cars",2006,750,"",NA,NA,"","","",""
"1354",13289,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 5-spd",28.8,0,"Midsize Cars",2006,1250,"",NA,NA,"","","",""
"1355",13290,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Automatic 5-spd",22.667,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1356",13291,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",91,103,0,0,0,0,0,"Manual 6-spd",22.8507,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1357",13292,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",20,13,"Hyundai","Elantra","Y","false",0,95,0,0,0,0,0,"Automatic 4-spd",27.1,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1358",13293,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",20,13,"Hyundai","Elantra","Y","false",0,95,0,0,0,0,0,"Manual 5-spd",29.7459,0,"Midsize Cars",2006,1250,"",NA,NA,"","","",""
"1363",13300,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","N","false",0,100,0,0,0,0,0,"Automatic 4-spd",24.2,0,"Midsize Cars",2006,-500,"",NA,NA,"","","",""
"1364",13301,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.1,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1365",13302,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,13,"Kia","Optima","N","false",0,100,0,0,0,0,0,"Automatic 4-spd",22.6,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1366",13303,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Automatic 4-spd",27.7086,0,"Midsize Cars",2006,750,"",NA,NA,"","","",""
"1367",13304,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",18,12,"Kia","Spectra","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",27.4,0,"Midsize Cars",2006,750,"",NA,NA,"","","",""
"1374",13312,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Mercury","Milan","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",26.1642,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1375",13313,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan","Y","false",0,100,0,0,0,0,0,"Manual 5-spd",25.5888,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1376",13314,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan","Y","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.9,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1377",13315,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Lincoln","Zephyr","Y","false",0,99,0,0,0,0,0,"Automatic 6-spd",21.9,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1378",13316,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",22,14,"Mazda","6","Y","false",0,96,0,0,0,0,0,"Manual 5-spd",26.0883,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1380",13318,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",22,14,"Mazda","6","Y","false",0,96,0,0,0,0,0,"Automatic (S5)",26.2317,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1381",13319,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",22,14,"Mazda","6","Y","false",0,96,0,0,0,0,0,"Manual 5-spd",21.5,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1382",13321,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",22,14,"Mazda","6","Y","false",0,96,0,0,0,0,0,"Automatic (S6)",21.6744,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1388",13328,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Mitsubishi","Galant","Y","false",0,99,0,0,0,0,0,"Automatic 4-spd",25.3582,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1390",13330,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Nissan","Altima","Y","false",0,103,0,0,0,0,0,"Automatic 4-spd",26.0264,0,"Midsize Cars",2006,0,"",NA,NA,"","","",""
"1391",13334,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Nissan","Altima","Y","false",0,103,0,0,0,0,0,"Manual 5-spd",26.6,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1392",13335,19,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Nissan","Altima","N","false",0,103,0,0,0,0,0,"Manual 5-spd",23.8,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1393",13336,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Nissan","Altima","N","false",0,103,0,0,0,0,0,"Manual 6-spd",22.2,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1394",13337,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Nissan","Altima","Y","false",0,103,0,0,0,0,0,"Automatic (S5)",22.2341,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1395",13338,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Nissan","Maxima","N","false",0,104,0,0,0,0,0,"Manual 6-spd",22.6,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1396",13339,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Nissan","Maxima","Y","false",0,104,0,0,0,0,0,"Automatic (S5)",22.2,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1397",13341,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Pontiac","Grand Prix","Y","false",0,97,0,0,0,0,0,"Automatic 4-spd",22.2,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1400",13346,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,13,"Suzuki","Verona","N","false",0,101,0,0,0,0,0,"Automatic 4-spd",21.7,0,"Midsize Cars",2006,-1750,"",NA,NA,"","","",""
"1401",13347,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,17,"Toyota","Camry","Y","false",0,102,0,0,0,0,0,"Automatic 5-spd",26.8983,0,"Midsize Cars",2006,750,"",NA,NA,"","","",""
"1402",13348,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,17,"Toyota","Camry","Y","false",0,102,0,0,0,0,0,"Manual 5-spd",26.6,0,"Midsize Cars",2006,500,"",NA,NA,"","","",""
"1403",13349,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,17,"Toyota","Camry","N","false",0,102,0,0,0,0,0,"Automatic 5-spd",22.5,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1404",13350,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,17,"Toyota","Camry","N","false",0,102,0,0,0,0,0,"Automatic 5-spd",22.8,0,"Midsize Cars",2006,-1000,"",NA,NA,"","","",""
"1405",13351,48,0,0,0,0,0,4,"Front-Wheel Drive",1150,0,"Regular","Regular Gasoline",16,0,"Toyota","Prius","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",66.6,0,"Midsize Cars",2006,5500,"",NA,NA,"Hybrid","","",""
"1419",13367,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,17,"Buick","Lucerne","Y","false",0,108,0,0,0,0,0,"Automatic 4-spd",21.1111,0,"Large Cars",2006,-1750,"",NA,NA,"","","",""
"1420",13368,15,0,0,0,0,0,8,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,17,"Buick","Lucerne","N","false",0,108,0,0,0,0,0,"Automatic 4-spd",19,0,"Large Cars",2006,-3250,"",NA,NA,"","","",""
"1421",13369,12,0,0,0,0,0,8,"Front-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Cadillac","Armored DTS","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",15.1,0,"Large Cars",2006,-7250,"G",NA,NA,"","","",""
